mae,loss,val_mae,val_loss
449.1045837402344,399144.28125,412.3145751953125,314974.21875
408.69921875,338313.375,413.68817138671875,319306.0625
401.17779541015625,334283.4375,416.6097717285156,325803.09375
401.4875793457031,333006.75,413.3655090332031,318672.96875
400.7701110839844,332820.40625,416.08172607421875,324832.15625
399.46746826171875,330410.875,413.60150146484375,319393.6875
400.427001953125,330513.84375,414.13690185546875,320725.09375
398.61676025390625,330466.90625,415.12884521484375,322986.71875
401.39630126953125,331627.34375,413.4830322265625,319327.15625
400.6462097167969,334135.28125,414.48394775390625,321711.96875
400.6103210449219,331336.09375,413.1514587402344,318682.5625
398.8064880371094,329592.34375,414.7032775878906,322386.46875
401.8521423339844,332769.21875,415.9049377441406,324913.5
398.55340576171875,331304.21875,416.3647155761719,325903.8125
400.16302490234375,330397.71875,412.4735107421875,317401.09375
400.3049011230469,329264.3125,414.0802001953125,321264.0625
399.0412292480469,330987.03125,414.7033996582031,322679.15625
400.563720703125,330764.1875,413.3643798828125,319743.09375
400.06878662109375,330898.53125,417.3381042480469,327950.46875
400.6000671386719,331671.6875,413.0877380371094,319292.90625
399.4642028808594,329742.21875,414.46929931640625,322419.5625
400.2358703613281,330553.28125,412.3995666503906,317996.46875
398.6862487792969,331356.4375,411.95458984375,317154.1875
400.3434143066406,332359.71875,420.1170959472656,332966.84375
400.6159362792969,331448.53125,413.9615173339844,321680.5625
398.773193359375,331355.0,411.2484130859375,315774.4375
400.2427062988281,329766.375,415.2503662109375,324736.34375
398.92535400390625,329434.34375,412.43731689453125,319104.4375
398.1662292480469,329382.625,410.78228759765625,315447.84375
397.79010009765625,328900.4375,416.8263854980469,328043.03125
398.7377014160156,329545.8125,413.4362487792969,321632.9375
398.02947998046875,328448.53125,409.81683349609375,314326.875
397.7402038574219,329295.65625,410.14300537109375,314565.78125
398.9534912109375,329006.9375,411.1773681640625,317388.5
398.98297119140625,330200.4375,416.7188415527344,328386.96875
396.9137268066406,326943.71875,410.2352600097656,315481.75
396.9963684082031,329819.6875,409.5728759765625,313475.5625
397.35986328125,327570.59375,409.5910339355469,314209.09375
397.1924743652344,327037.03125,412.1438903808594,320488.1875
395.8642272949219,326074.5625,409.4302673339844,314985.03125
396.44903564453125,326583.6875,407.52294921875,309982.25
396.31011962890625,324801.46875,423.4781494140625,339772.5
398.7800598144531,331326.84375,409.93548583984375,316747.0
395.7665710449219,326850.875,407.8775939941406,312594.09375
394.0392761230469,324062.6875,411.6037902832031,320967.875
396.1928405761719,325311.625,410.532958984375,319627.25
394.5221252441406,326525.59375,405.1461486816406,307305.125
395.9609069824219,325530.59375,407.9814453125,303715.125
397.37091064453125,330083.5625,406.42840576171875,309384.375
396.48016357421875,325228.5625,413.0524597167969,324239.15625
393.8096618652344,324642.15625,404.6319580078125,306126.5625
392.64691162109375,321445.09375,406.65582275390625,312914.375
393.5042724609375,323060.53125,405.7218933105469,311557.125
390.66668701171875,320741.40625,402.55767822265625,302804.5
392.13165283203125,321627.4375,403.8813171386719,300037.8125
392.0712890625,323553.46875,410.392822265625,322526.8125
391.33514404296875,321852.3125,406.0086364746094,315095.375
388.421875,317526.78125,406.8913269042969,317522.71875
389.0537109375,316274.53125,398.7660217285156,302365.53125
385.5510559082031,312605.4375,398.6607971191406,304401.5
382.8687438964844,310943.84375,395.3680114746094,291349.34375
381.38739013671875,310242.75,394.7115783691406,289605.34375
384.4395446777344,309651.28125,394.5582580566406,288083.1875
387.1825256347656,314876.34375,389.97491455078125,290037.6875
377.3339538574219,303078.75,390.4200134277344,295229.9375
375.903564453125,299645.6875,390.67596435546875,297638.03125
375.5030822753906,301607.71875,383.9843444824219,278492.15625
370.5380859375,291433.3125,379.8244934082031,278736.40625
367.95269775390625,287958.46875,386.59246826171875,296375.09375
364.709716796875,289706.78125,372.7265930175781,268527.375
367.71697998046875,283407.28125,386.23699951171875,299967.4375
360.7957763671875,280248.125,366.25201416015625,258546.953125
353.0997009277344,269666.40625,384.0203552246094,263399.09375
362.7855224609375,285014.3125,387.7795715332031,304875.78125
351.33660888671875,268153.1875,356.2665100097656,248987.78125
