mae,loss,val_mae,val_loss
272.9172668457031,186085.1875,322.1108093261719,328654.75
243.51681518554688,171218.125,322.7351989746094,327399.53125
241.3744659423828,166855.46875,321.9355773925781,326934.84375
240.8390655517578,166102.734375,321.78759765625,326893.53125
240.6018829345703,166892.015625,322.01031494140625,326834.25
243.6996612548828,167609.3125,322.8841552734375,327550.59375
240.73843383789062,166841.375,321.4505615234375,327105.03125
241.3440399169922,167683.140625,321.7802734375,326604.75
241.56027221679688,166681.5625,321.94354248046875,326689.09375
240.24002075195312,165581.53125,321.2464904785156,326345.28125
241.50294494628906,166952.46875,321.0680236816406,326129.375
239.7906036376953,165118.203125,321.3216552734375,326136.5
239.6265869140625,166085.734375,320.71044921875,325964.53125
240.4565887451172,166631.234375,321.55889892578125,326328.78125
241.4408416748047,166781.0625,321.0382385253906,325870.25
241.0603485107422,166686.890625,321.64776611328125,326433.4375
239.5928497314453,166680.734375,321.0702819824219,325876.59375
241.259765625,166642.484375,321.4579162597656,326269.125
239.31228637695312,165705.171875,320.2251892089844,325171.5
238.819091796875,164797.40625,320.0803527832031,325045.4375
239.00338745117188,166930.25,321.52484130859375,326394.75
241.27426147460938,165560.171875,319.9308166503906,324951.09375
239.66551208496094,165699.390625,319.6733703613281,324751.09375
239.05201721191406,166748.140625,322.164306640625,327281.75
240.4224090576172,165068.6875,319.4613952636719,324439.3125
238.16578674316406,165887.796875,319.5160827636719,324454.6875
238.55482482910156,164915.953125,318.7623291015625,323847.65625
238.36074829101562,164113.9375,319.1855773925781,324156.875
238.21612548828125,164099.328125,318.3370666503906,323546.84375
238.35513305664062,165309.28125,318.0636901855469,323332.90625
238.210693359375,164768.28125,318.0021667480469,323137.03125
236.991943359375,164158.3125,318.63232421875,323769.59375
236.1759033203125,164099.859375,316.0181884765625,321232.21875
237.6874237060547,163756.859375,318.7578430175781,329775.6875
236.689453125,163790.84375,315.0060729980469,320452.15625
233.1793670654297,160085.03125,312.5259094238281,317916.0625
233.72303771972656,159854.265625,315.4300231933594,324675.6875
235.50645446777344,162698.6875,310.0650634765625,315470.0
229.9415740966797,159120.9375,316.9928894042969,324853.6875
237.29266357421875,164101.015625,310.6641540527344,317446.09375
230.15447998046875,157591.265625,308.1141052246094,314398.0
228.92730712890625,156983.390625,307.9150695800781,314357.5
228.94671630859375,158838.671875,306.7725830078125,313268.125
229.32089233398438,157477.328125,303.834228515625,310855.78125
223.79327392578125,153736.453125,299.98687744140625,306662.21875
220.21148681640625,149504.53125,293.3680114746094,300512.84375
220.21438598632812,148949.71875,302.4108581542969,308172.5625
215.0928955078125,146098.0,285.8291015625,293589.03125
208.67544555664062,140520.015625,283.44970703125,286604.84375
205.82943725585938,136125.421875,294.19512939453125,292415.375
205.3520965576172,136504.484375,273.76446533203125,287465.40625
201.6299285888672,133264.578125,291.16302490234375,281107.0
204.22781372070312,132354.921875,271.6075439453125,286566.625
203.76893615722656,134731.4375,278.932861328125,297284.09375
198.7066650390625,129998.90625,277.2131042480469,265687.5
197.72007751464844,123103.1875,266.25958251953125,258930.5625
197.73980712890625,122857.6015625,265.2236328125,277902.1875
206.5443878173828,132686.046875,288.2844543457031,307117.84375
198.58970642089844,126220.0,261.2996826171875,258766.734375
192.08091735839844,119528.4140625,259.51336669921875,263870.25
193.4929962158203,118903.2265625,262.537353515625,251409.453125
196.36209106445312,117654.03125,273.31658935546875,287892.5
201.1412353515625,124657.8203125,261.06732177734375,259850.078125
204.61293029785156,131346.25,262.6940002441406,266664.03125
201.2294921875,124901.0703125,268.2266540527344,256179.1875
197.193359375,121072.265625,274.8982238769531,250290.5625
196.102783203125,118415.890625,259.5814514160156,255969.609375
192.2166290283203,115678.0546875,276.0059509277344,248084.71875
199.1115264892578,119677.2578125,260.18353271484375,260124.046875
194.20294189453125,116278.6328125,259.8974304199219,256634.6875
195.07472229003906,116427.734375,261.28656005859375,263546.53125
196.35243225097656,116780.6953125,267.9223937988281,277530.75
192.32647705078125,115823.8046875,260.47515869140625,252886.3125
