mae,loss,val_mae,val_loss
251.75668334960938,235504.46875,265.9967956542969,230225.796875
241.26373291015625,229941.4375,270.84771728515625,235455.203125
242.60311889648438,229472.90625,273.3376159667969,237989.75
241.177490234375,228159.75,269.1758117675781,233718.171875
240.74072265625,228416.109375,269.3932800292969,233981.0
240.79554748535156,228117.96875,270.8156433105469,235526.984375
241.752685546875,228613.796875,271.4476013183594,236190.953125
240.80825805664062,228813.78125,269.438232421875,234111.53125
240.54815673828125,228207.6875,269.1048583984375,233797.296875
240.8059539794922,229231.953125,270.7214050292969,235568.296875
241.69053649902344,228837.8125,273.324951171875,238209.609375
240.7787322998047,229132.671875,268.1373596191406,232895.515625
240.98233032226562,228280.0,273.569580078125,238522.953125
240.27955627441406,227981.640625,267.4687194824219,232320.234375
239.04541015625,226921.265625,268.7231140136719,233769.40625
240.03309631347656,227561.84375,268.7620849609375,233981.328125
240.45530700683594,231520.171875,281.41387939453125,246063.0625
243.15879821777344,229375.296875,267.97784423828125,233013.390625
239.91220092773438,228713.46875,266.65576171875,231611.375
242.3303985595703,230386.296875,272.20562744140625,237524.78125
238.87156677246094,227266.09375,265.69964599609375,230788.0
239.23081970214844,227708.1875,272.7228698730469,238176.5625
238.27288818359375,227569.71875,268.1917724609375,233837.328125
239.2461700439453,227772.6875,268.5583801269531,234370.03125
237.9810333251953,227663.75,272.2827453613281,238121.84375
238.5174102783203,226114.484375,266.345458984375,232254.28125
237.65066528320312,227612.375,271.15960693359375,237313.53125
235.85585021972656,224212.015625,262.01177978515625,227666.8125
235.90476989746094,225087.984375,267.25250244140625,233864.703125
235.5650177001953,225261.984375,267.2688903808594,234087.640625
237.07676696777344,225856.734375,259.7669372558594,225738.265625
235.9005584716797,225279.78125,258.1016845703125,223773.84375
232.3983917236328,222606.4375,262.0168762207031,229287.359375
232.16993713378906,222141.265625,257.83697509765625,224579.0
231.52774047851562,222161.78125,256.63885498046875,223636.4375
228.5306854248047,220324.375,253.49423217773438,220250.90625
229.1590118408203,222042.109375,261.98956298828125,231428.734375
228.78341674804688,217998.0625,264.32879638671875,233496.75
228.0038604736328,217940.5,254.63755798339844,224338.90625
224.63803100585938,214819.34375,247.94259643554688,215930.1875
221.4283905029297,212491.703125,245.62716674804688,214390.484375
218.6984405517578,208836.96875,245.41702270507812,216944.71875
216.1661834716797,208228.25,238.23690795898438,206543.1875
212.76429748535156,204670.890625,237.29356384277344,209994.203125
213.7064208984375,203396.6875,270.91119384765625,242698.453125
216.99569702148438,209293.28125,256.920166015625,230528.390625
213.06228637695312,202626.46875,237.05142211914062,212003.828125
208.94898986816406,193826.359375,240.20144653320312,216142.859375
212.06256103515625,200866.90625,226.384033203125,196107.296875
