mae,loss,val_mae,val_loss
411.1066589355469,362215.5,415.1548767089844,345536.34375
388.4307861328125,336361.59375,414.02703857421875,350123.3125
385.5362243652344,330959.4375,410.6564025878906,343119.09375
386.7615051269531,331246.28125,412.9775695800781,348278.03125
384.7196960449219,330393.25,411.1518859863281,344541.71875
385.7456970214844,331298.96875,410.4059753417969,342771.46875
386.4117736816406,331806.65625,412.1167297363281,346748.1875
385.8543395996094,331499.5625,411.04052734375,344523.65625
385.2637634277344,331100.28125,412.35333251953125,347361.3125
385.2322692871094,331521.90625,411.6183166503906,345940.34375
384.59259033203125,329762.65625,412.25286865234375,347248.125
386.171630859375,332906.875,413.04205322265625,348782.25
384.1882019042969,329565.9375,411.8687438964844,346604.53125
383.6956481933594,329440.96875,410.7689208984375,344340.125
384.2478942871094,328805.71875,411.52667236328125,346083.125
384.1365966796875,329485.125,411.1081848144531,345235.0
383.4764709472656,328300.15625,413.111083984375,349192.28125
385.1064758300781,331105.15625,409.51068115234375,341915.375
383.98211669921875,329855.46875,409.8217468261719,342934.6875
383.6131896972656,329019.84375,411.4253234863281,346394.75
384.474609375,330519.34375,410.0619812011719,343757.125
383.68316650390625,329642.09375,414.4173583984375,351943.15625
384.866455078125,330471.5,413.2249450683594,349806.5625
381.9051513671875,327663.5625,412.0429992675781,347698.34375
384.0743103027344,329332.46875,411.5093688964844,346793.125
383.7469482421875,327174.46875,409.6212463378906,343053.9375
382.0291442871094,326641.125,410.43701171875,344920.40625
382.5315856933594,327496.9375,413.3449401855469,350435.15625
382.51483154296875,326532.21875,407.6141052246094,339547.375
380.6444091796875,325338.8125,410.8744812011719,346491.25
381.3274230957031,325086.40625,410.4884948730469,345857.71875
381.8402404785156,325897.25,406.3672180175781,337221.90625
385.7892150878906,330992.28125,417.49346923828125,357765.6875
383.89788818359375,329385.0625,408.8004150390625,342454.375
380.7923583984375,324695.375,409.9754333496094,345001.4375
380.6202392578125,326172.875,409.81146240234375,345415.40625
381.7705383300781,325995.0625,406.45623779296875,340847.03125
378.7362365722656,324321.03125,404.7400207519531,337762.0
379.6553955078125,324569.78125,404.1469421386719,333296.15625
378.479248046875,320947.84375,402.7101745605469,332123.75
377.603515625,321659.5,402.4615173339844,333695.78125
380.1434326171875,325251.96875,402.9743347167969,329321.78125
380.2303161621094,328771.625,402.4128723144531,332707.8125
376.39581298828125,319379.84375,406.5565490722656,342094.59375
376.10748291015625,318490.78125,400.2773742675781,327836.34375
374.9297790527344,320725.15625,398.94720458984375,330433.71875
370.80322265625,311807.09375,394.45257568359375,321485.625
366.9924621582031,308590.375,400.5229797363281,338161.125
369.4635009765625,314051.3125,394.4891662597656,318019.1875
371.81414794921875,310975.9375,390.7873840332031,314865.5625
365.42303466796875,309960.78125,387.8504638671875,316436.375
361.6683349609375,303196.0625,392.3240966796875,313405.5625
372.6797180175781,317352.0,387.6554260253906,310485.75
363.7496337890625,308026.53125,382.77679443359375,308919.4375
358.229248046875,298403.96875,381.7675476074219,311251.8125
363.4077453613281,304792.5,385.46978759765625,303904.1875
362.5400695800781,301882.65625,378.95855712890625,309801.53125
351.4726257324219,292495.4375,374.9416809082031,305846.78125
342.68438720703125,279577.875,367.9698791503906,287087.15625
341.2190246582031,278246.34375,371.103271484375,283053.15625
340.8630676269531,274994.625,359.33673095703125,278550.65625
332.7047119140625,261706.15625,361.8487854003906,295141.125
341.8684997558594,278426.46875,370.6651611328125,272820.71875
330.0975341796875,264854.90625,352.2021179199219,259541.171875
334.29296875,259271.46875,359.87841796875,294194.46875
326.0154113769531,253876.9375,341.0728454589844,256918.609375
319.0411071777344,243155.078125,370.8732604980469,311172.625
338.4534606933594,256863.5625,357.1944885253906,291408.0
363.08062744140625,306431.78125,368.9763488769531,287327.5
336.4305114746094,274072.5,357.0496520996094,277325.09375
325.5882873535156,255093.578125,344.18328857421875,256832.0625
317.6578674316406,239799.3125,340.5196228027344,241770.8125
316.4810791015625,231535.421875,334.86834716796875,239245.4375
316.15863037109375,225985.828125,345.6894836425781,273181.28125
317.7510070800781,231168.875,335.3518981933594,251963.84375
316.4936828613281,228885.859375,383.3268127441406,254753.09375
320.1369934082031,227126.359375,343.20135498046875,226837.34375
322.1737976074219,221785.75,351.3360595703125,277868.875
320.6545104980469,230238.96875,366.9268798828125,236563.796875
328.3614501953125,229113.734375,385.94927978515625,326600.3125
322.9440002441406,237764.71875,341.5603332519531,226750.453125
318.7337341308594,221778.265625,348.6737060546875,225751.765625
320.2945861816406,222018.234375,362.9198303222656,231000.046875
328.263427734375,228049.4375,355.9363708496094,284818.6875
319.7747497558594,228468.984375,334.0369873046875,235352.671875
327.8628845214844,226365.859375,346.9904479980469,269489.125
324.68255615234375,226886.3125,344.02850341796875,224333.859375
322.3520202636719,220056.765625,333.99139404296875,237917.34375
319.4501647949219,219011.859375,353.6996154785156,225878.34375
320.6901550292969,230002.515625,334.4881896972656,237049.859375
316.3144836425781,227675.921875,370.03106689453125,239132.296875
341.19781494140625,239635.9375,335.64617919921875,245552.578125
319.86126708984375,225335.28125,340.1671447753906,256054.5625
319.01397705078125,229654.015625,363.64068603515625,231866.4375
331.11077880859375,227183.15625,357.212158203125,285549.1875
319.6148681640625,224780.921875,343.348876953125,262817.1875
326.8195495605469,232986.078125,335.6673278808594,233621.59375
326.45343017578125,222638.15625,336.3835144042969,229428.46875
320.3453674316406,219088.65625,344.2250671386719,262730.09375
320.1842956542969,221807.140625,335.1225280761719,232170.484375
322.5699768066406,224637.859375,335.6299743652344,246443.9375
317.104248046875,222140.359375,334.9505615234375,233349.953125
328.69073486328125,228029.59375,367.32080078125,300426.3125
317.1703796386719,227236.546875,348.4202880859375,226540.4375
325.21966552734375,223811.84375,356.75787353515625,283884.65625
323.3381042480469,233155.5625,334.9438171386719,240319.828125
324.9134521484375,233143.65625,348.1051025390625,231873.546875
326.53125,224347.046875,337.52947998046875,226895.578125
319.615478515625,218894.765625,360.7276611328125,228697.671875
326.6520690917969,220496.265625,335.8895568847656,243531.125
316.6167907714844,222212.78125,353.48095703125,280559.46875
320.5141296386719,230740.171875,338.577880859375,227159.125
326.1587219238281,222180.4375,353.56646728515625,279243.59375
322.7823486328125,226466.953125,336.8990783691406,227670.5625
324.3064880371094,220528.203125,354.0122375488281,280069.0
323.74920654296875,228588.125,335.0625305175781,240757.140625
322.1167907714844,227360.671875,336.2080993652344,230297.046875
324.14312744140625,221311.484375,339.89190673828125,225329.71875
324.17706298828125,222655.578125,348.8552551269531,272408.65625
322.91192626953125,227355.171875,337.5481872558594,228498.5
325.88873291015625,223343.734375,335.1325988769531,231650.375
315.42620849609375,221731.25,335.0649719238281,244421.3125
316.5191955566406,219606.5625,338.88934326171875,225829.71875
319.2327575683594,219203.265625,357.1399230957031,227207.03125
328.9676513671875,231635.015625,346.03497314453125,269128.09375
317.5512390136719,223261.0,336.75543212890625,227852.671875
323.2969055175781,221722.8125,338.9801330566406,226102.84375
320.4324951171875,217559.34375,339.1215515136719,225998.53125
321.11700439453125,217893.390625,336.302734375,228990.421875
322.4632263183594,217791.78125,337.7979736328125,250102.90625
319.6246337890625,227927.046875,338.6483154296875,227054.84375
323.6395568847656,221160.671875,337.5433349609375,249398.5
326.0480651855469,227627.140625,343.7757263183594,224526.390625
317.3868103027344,218369.515625,335.0274658203125,244028.71875
321.6730041503906,223072.4375,335.01861572265625,231377.953125
324.2320861816406,221937.59375,334.0438537597656,233756.21875
316.13238525390625,218930.953125,341.98651123046875,224661.046875
324.5120544433594,223898.65625,341.1434020996094,225214.578125
322.8843688964844,226901.625,335.0262451171875,244438.6875
316.6873779296875,223720.234375,351.51837158203125,277039.0625
320.66156005859375,228159.765625,344.7821960449219,265411.15625
319.4576416015625,226305.609375,342.9705505371094,225010.21875
323.0192565917969,220974.375,335.94873046875,228843.84375
316.4364013671875,217025.734375,353.0251159667969,226019.671875
322.89569091796875,222506.25,333.90557861328125,235981.28125
326.1333312988281,236235.890625,339.4837341308594,256450.515625
317.55047607421875,221758.84375,337.5072937011719,250669.390625
326.13720703125,229238.875,336.6064453125,227776.6875
322.91717529296875,225231.828125,362.7508239746094,294586.375
323.0657043457031,231687.578125,337.2839660644531,250021.515625
318.1948547363281,223452.03125,334.1186218261719,235207.015625
322.10205078125,216731.203125,341.2802734375,258306.890625
317.6954650878906,222646.453125,337.2720642089844,226942.921875
322.1016845703125,220528.953125,336.490966796875,227754.5625
320.8297424316406,218205.21875,337.36669921875,226658.03125
333.88519287109375,238956.46875,334.31549072265625,236196.75
315.25335693359375,222188.890625,334.50213623046875,231388.75
320.7652282714844,217230.234375,334.4631042480469,235651.078125
317.3873291015625,218952.078125,353.78179931640625,226284.703125
327.7925720214844,234038.375,344.75579833984375,227219.484375
318.2548522949219,220829.484375,335.12322998046875,229126.0625
316.5666198730469,217353.421875,340.6545104980469,224853.484375
317.66229248046875,216920.828125,334.6475830078125,232767.90625
320.734619140625,218932.578125,335.6766357421875,229598.53125
320.3266906738281,217892.171875,335.55218505859375,229508.796875
318.1343078613281,219791.515625,334.57763671875,233346.5625
322.184814453125,219085.71875,336.8216857910156,227289.046875
321.9100341796875,217950.421875,346.7424011230469,224305.375
317.76123046875,217349.578125,338.61090087890625,225764.546875
318.4054870605469,217962.46875,336.3076171875,227844.515625
319.2437438964844,224751.4375,345.9486389160156,267730.1875
316.71514892578125,217932.578125,364.5962219238281,231778.578125
325.5906677246094,226300.859375,341.3902587890625,226909.390625
326.22564697265625,229216.875,336.8096618652344,228719.859375
316.7144470214844,218049.640625,337.7460632324219,226363.21875
326.32989501953125,221762.3125,336.15130615234375,245793.703125
325.0954284667969,230341.78125,334.1897888183594,233294.375
324.7666931152344,227612.71875,347.0791931152344,225546.75
325.83935546875,232370.78125,360.018798828125,231371.6875
319.6811828613281,230110.875,335.0263671875,234041.34375
318.7215881347656,222954.0625,341.1459655761719,225022.96875
324.03680419921875,220544.953125,339.28411865234375,225411.3125
315.5372314453125,217435.59375,339.7855529785156,225160.421875
320.8728332519531,225200.03125,344.2337341308594,225959.921875
320.6930236816406,218340.8125,336.9341125488281,227740.390625
322.6537780761719,219722.3125,345.1678161621094,224199.703125
